CREATED_DATE,SPECIES,LATITUDE,LONGITUDE
2023 Mar 12 08:28:00 AM,EASTERN GREY KANGAROO,-35.5642764,149.131254
2023 Mar 12 11:01:00 AM,RED NECKED WALLABY,-35.25982734,149.0287442
2023 Mar 13 01:06:00 PM,SWAN,-35.29270262,149.1405901
2023 Mar 13 04:55:00 PM,WALLAROO,-35.27721616,149.0868974
2023 Mar 13 09:05:00 AM,SWAN,-35.23811345,149.0729366
2023 Mar 13 09:38:00 AM,EASTERN GREY KANGAROO,-35.34162283,149.1854262
2023 Mar 13 10:57:00 AM,EASTERN GREY KANGAROO,-35.38100187,149.1706661
2023 Mar 14 02:23:00 PM,BRUSHTAIL POSSUM,-35.19659407,149.0893497
2023 Mar 15 10:38:00 PM,RED NECKED WALLABY,-35.26356833,149.0558511
2023 Mar 15 10:48:00 AM,RED NECKED WALLABY,-35.35883092,149.1663922
2023 Mar 15 12:49:00 PM,WALLABY,-35.37414834,149.0677075
2023 Mar 16 08:45:00 AM,EASTERN GREY KANGAROO,-35.20230593,149.0526495
2023 Mar 16 11:18:00 AM,BRUSHTAIL POSSUM,-35.31892985,149.1120015
2023 Mar 18 01:00:00 PM,WALLAROO,-35.3266434,149.0638298
2023 Mar 18 08:25:00 AM,EASTERN GREY KANGAROO,-35.31140038,149.0321194
2023 Mar 19 11:00:00 AM,WOMBAT,-35.54305388,149.1344465
2023 Mar 20 08:32:00 PM,WALLAROO,-35.22671193,149.0542171
2023 Mar 21 09:32:00 AM,BRUSHTAIL POSSUM,-35.19376685,149.0452773
2023 Mar 22 08:53:00 AM,WALLABY,-35.26023018,149.1002732
2023 Mar 24 01:06:00 PM,FOX,-35.2043247,149.0779623
2023 Mar 25 09:15:00 AM,BRUSHTAIL POSSUM,-35.26494972,149.1208971
2023 Mar 25 11:11:00 AM,FOX,-35.31845769,149.1638226
2023 Mar 27 07:27:00 AM,WALLABY,-35.27325821,149.0603065
2023 Mar 27 09:00:00 AM,BRUSHTAIL POSSUM,-35.1814202,149.1127217
2023 Mar 27 10:16:00 AM,EASTERN GREY KANGAROO,-35.24829591,149.0271616
2023 Mar 27 11:03:00 AM,WOMBAT,-35.28456799,149.0876855
2023 Mar 28 01:17:00 PM,WOMBAT,-35.33824689,148.9966262
2023 Mar 28 01:18:00 PM,WOMBAT,-35.33805962,148.99741
2023 Mar 28 06:20:00 PM,EASTERN GREY KANGAROO,-35.15617293,149.1360145
2023 Mar 28 07:41:00 AM,EASTERN GREY KANGAROO,-35.28893427,149.1682582
2023 Mar 28 09:37:00 AM,WOMBAT,-35.44963057,149.0834701
2023 Mar 30 08:30:00 AM,WOMBAT,-35.38770025,149.121751
2023 Mar 30 10:23:00 AM,WALLAROO,-35.21987854,149.1960967
2023 Mar 30 12:22:00 AM,RED NECKED WALLABY,-35.29936668,149.0103361
2023 May 03 02:18:00 PM,WALLABY,-35.3028256,149.1725794
2023 May 03 10:50:00 AM,FOX,-35.58756614,149.139563
2023 May 03 10:56:00 AM,FOX,-35.55504431,149.1297476
2023 May 03 10:59:00 AM,WOMBAT,-35.55282697,149.1296817
2023 May 03 11:04:00 AM,WOMBAT,-35.53691489,149.137627
2023 May 04 01:38:00 PM,WOMBAT,-35.48874251,149.0472153
2023 May 04 01:57:00 PM,EASTERN GREY KANGAROO,-35.2018165,149.1487942
2023 May 05 03:14:00 PM,EASTERN GREY KANGAROO,-35.34498079,149.1308719
2023 May 05 03:14:00 PM,WALLABY,-35.34495057,149.1308952
2023 May 05 10:32:00 AM,FOX,-35.41820275,149.0643647
2023 May 06 09:02:00 AM,BRUSHTAIL POSSUM,-35.35898874,149.0997067
2023 May 07 09:16:00 AM,WOMBAT,-35.280165,149.0427066
2023 May 08 02:13:00 AM,EASTERN GREY KANGAROO,-35.25899202,149.1121858
2023 May 08 08:44:00 AM,FOX,-35.58096527,149.1365921
2023 May 08 08:47:00 AM,BRUSHTAIL POSSUM,-35.57282074,149.1340738
2023 May 09 02:21:00 PM,BRUSHTAIL POSSUM,-35.23441607,149.0578951
2023 May 09 11:06:00 AM,WALLABY,-35.38801291,149.1222968
2023 May 10 02:25:00 PM,FOX,-35.24114799,149.0295025
2023 May 10 11:03:00 AM,WOMBAT,-35.36811882,149.0496824
2023 May 11 08:43:00 AM,EASTERN GREY KANGAROO,-35.412724,149.1238637
2023 May 11 08:52:00 AM,BRUSHTAIL POSSUM,-35.23561874,149.1304592
2023 May 12 08:43:00 AM,BRUSHTAIL POSSUM,-35.35573988,149.0543221
2023 May 13 02:59:00 PM,RED NECKED WALLABY,-35.21320279,149.1879988
2023 May 13 07:20:00 PM,EASTERN GREY KANGAROO,-35.31923996,149.1133749
2023 May 13 11:04:00 AM,WALLAROO,-35.28505378,149.1010662
2023 May 14 07:31:00 PM,EASTERN GREY KANGAROO,-35.30733324,149.0308516
2023 May 14 10:17:00 AM,WOMBAT,-35.49788196,149.150418
2023 May 15 02:01:00 PM,SWAN,-35.20041295,149.1650619
2023 May 16 08:33:00 AM,BRUSHTAIL POSSUM,-35.32039655,149.1386134
2023 May 17 08:59:00 AM,FOX,-35.22107502,149.1295738
2023 May 18 08:21:00 PM,EASTERN GREY KANGAROO,-35.35605324,149.0752994
2023 May 19 01:50:00 PM,FOX,-35.2698589,149.0429992
2023 May 19 01:59:00 PM,BRUSHTAIL POSSUM,-35.227985,149.0511156
2023 May 19 09:11:00 AM,FOX,-35.36246456,149.066835
2023 May 19 10:28:00 AM,WALLAROO,-35.2822764,149.087797
2023 May 19 11:35:00 AM,WALLABY,-35.32532237,149.1643448
2023 May 19 11:45:00 AM,EASTERN GREY KANGAROO,-35.27201645,149.186926
2023 May 20 11:30:00 AM,WALLABY,-35.21321507,149.0392903
2023 May 21 09:53:00 AM,FOX,-35.37752566,149.0596362
2023 May 21 10:54:00 AM,WOMBAT,-35.49477557,149.1506002
2023 May 21 10:54:00 AM,FOX,-35.49440171,149.150585
2023 May 21 11:14:00 AM,EASTERN GREY KANGAROO,-35.42787932,149.0842344
2023 May 22 08:43:00 AM,EASTERN GREY KANGAROO,-35.32680438,149.0526322
2023 May 22 11:42:00 AM,WOMBAT,-35.26940598,149.0454746
2023 May 23 08:25:00 AM,WALLABY,-35.38941166,149.1129285
2023 May 23 09:03:00 AM,FOX,-35.39695236,149.1485174
2023 May 23 09:24:00 PM,EASTERN GREY KANGAROO,-35.31038845,149.0314677
2023 May 25 10:08:00 AM,FOX,-35.2059738,149.1959296
2023 May 25 11:07:00 AM,FOX,-35.29457839,149.0718467
2023 May 25 11:25:00 AM,WALLABY,-35.27443565,149.0875041
2023 May 26 03:52:00 PM,WOMBAT,-35.25017389,148.9596138
2023 May 26 04:02:00 PM,FOX,-35.27629612,148.9726509
2023 May 26 04:03:00 PM,WOMBAT,-35.26067093,148.9612199
2023 May 27 03:05:00 PM,WALLABY,-35.35504712,149.0332264
2023 May 27 03:53:00 PM,BRUSHTAIL POSSUM,-35.24012365,149.149229
2023 May 27 11:28:00 AM,WOMBAT,-35.50540287,149.1496308
2023 May 28 01:25:00 PM,FOX,-35.29970838,149.0675896
2023 May 28 02:38:00 PM,GALAH,-35.25816415,148.9606013
2023 May 28 02:39:00 PM,GALAH,-35.27051913,148.9678283
2023 May 28 02:39:00 PM,GALAH,-35.27061604,148.9674101
2023 May 28 02:40:00 PM,COCKATOO,-35.2670387,148.9654904
2023 May 28 02:40:00 PM,COCKATOO,-35.27306835,148.9703808
2023 May 28 02:41:00 PM,GALAH,-35.2729385,148.9701054
2023 May 28 02:41:00 PM,GALAH,-35.2727544,148.970026
2023 May 28 02:42:00 PM,GALAH,-35.26436691,148.9632319
2023 May 28 02:43:00 PM,GALAH,-35.267141,148.9653642
2023 May 28 02:43:00 PM,GALAH,-35.26323308,148.9627962
2023 May 28 02:44:00 PM,GALAH,-35.25948907,148.9609245
2023 May 28 11:48:00 AM,FOX,-35.31660151,149.1698366
2023 May 29 07:58:00 PM,WOMBAT,-35.26419259,149.0329881
2023 May 29 10:49:00 AM,FOX,-35.47934362,149.090202
2023 May 30 09:44:00 AM,WOMBAT,-35.2699102,149.0420998
2023 May 30 10:08:00 AM,BRUSHTAIL POSSUM,-35.30228475,149.1700778
2023 May 31 01:41:00 PM,WALLAROO,-35.32170852,149.0238812
2023 May 31 10:10:00 AM,FOX,-35.31692228,149.1460676
2023 Nov 01 08:58:00 AM,EASTERN GREY KANGAROO,-35.38865477,149.1312265
2023 Nov 01 09:35:00 AM,WOMBAT,-35.53911292,149.1367669
2023 Nov 02 07:10:00 AM,EASTERN GREY KANGAROO,-35.16515066,149.1146825
2023 Nov 03 07:45:00 AM,WALLABY,-35.22230522,149.1721342
2023 Nov 03 08:39:00 AM,WALLABY,-35.2940769,149.1721582
2023 Nov 03 09:27:00 AM,BRUSHTAIL POSSUM,-35.38475311,149.0762004
2023 Nov 03 09:54:00 AM,FOX,-35.30188867,149.1559156
2023 Nov 04 08:09:00 AM,EASTERN GREY KANGAROO,-35.24429519,149.1694647
2023 Nov 04 09:56:00 AM,EASTERN GREY KANGAROO,-35.19038668,149.0813334
2023 Nov 05 01:24:00 PM,WALLAROO,-35.26430929,149.0332019
2023 Nov 05 06:51:00 AM,RED NECKED WALLABY,-35.35519686,149.1331018
2023 Nov 05 08:37:00 PM,WALLAROO,-35.24700038,149.128141
2023 Nov 05 10:15:00 AM,EASTERN GREY KANGAROO,-35.42207319,149.057722
2023 Nov 05 10:16:00 AM,DUCK,-35.30675722,149.1400351
2023 Nov 05 11:20:00 AM,RED NECKED WALLABY,-35.43975547,148.9545741
2023 Nov 06 08:32:00 AM,EASTERN GREY KANGAROO,-35.31793871,149.0910238
2023 Nov 06 09:26:00 AM,FOX,-35.25801916,149.1296269
2023 Nov 06 10:04:00 AM,WALLAROO,-35.24359713,148.9843235
2023 Nov 07 01:02:00 PM,WOMBAT,-35.42340803,149.1436332
2023 Nov 07 08:23:00 AM,BRUSHTAIL POSSUM,-35.19648655,149.0276609
2023 Nov 07 09:13:00 AM,WOMBAT,-35.54792908,149.1311947
2023 Nov 07 09:17:00 AM,WALLAROO,-35.23559004,149.11618
2023 Nov 07 09:35:00 AM,WOMBAT,-35.43343011,149.0979692
2023 Nov 09 07:58:00 AM,WOMBAT,-35.19766054,149.150107
2023 Nov 12 08:54:00 AM,EASTERN GREY KANGAROO,-35.21069872,149.1901091
2023 Nov 12 11:16:00 AM,FOX,-35.26968305,149.0522905
2023 Nov 13 02:45:00 AM,RED NECKED WALLABY,-35.37026186,149.1678718
2023 Nov 13 08:29:00 AM,BRUSHTAIL POSSUM,-35.39625,149.0550168
2023 Nov 14 06:14:00 AM,EASTERN GREY KANGAROO,-35.34783444,149.1636821
2023 Nov 14 07:13:00 AM,BRUSHTAIL POSSUM,-35.40509846,149.0903841
2023 Nov 14 07:46:00 AM,BRUSHTAIL POSSUM,-35.25309979,149.1482539
2023 Nov 14 09:51:00 AM,WOMBAT,-35.42959191,149.119649
2023 Nov 15 02:37:00 PM,FOX,-35.44309507,149.0981443
2023 Nov 15 02:39:00 PM,MAGPIES,-35.31951132,149.0981078
2023 Nov 15 12:29:00 PM,WALLABY,-35.21284306,149.1794242
2023 Nov 16 08:16:00 AM,WALLABY,-35.2153306,149.1920862
2023 Nov 16 09:14:00 AM,WALLABY,-35.24948126,149.0507827
2023 Nov 16 10:59:00 AM,BRUSHTAIL POSSUM,-35.24064066,149.1949846
2023 Nov 17 07:22:00 AM,BRUSHTAIL POSSUM,-35.34948174,149.0602125
2023 Nov 17 08:17:00 AM,BRUSHTAIL POSSUM,-35.23989972,149.0414241
2023 Nov 17 10:25:00 AM,FOX,-35.39350815,149.106323
2023 Nov 18 06:07:00 AM,EASTERN GREY KANGAROO,-35.27038957,149.1075317
2023 Nov 19 07:05:00 AM,FOX,-35.2243749,149.124971
2023 Nov 19 07:50:00 AM,WALLABY,-35.29146632,149.1700887
2023 Nov 19 09:35:00 AM,WALLABY,-35.2679555,149.0354874
2023 Nov 19 09:58:00 PM,WALLABY,-35.38001109,149.0758833
2023 Nov 19 09:59:00 AM,WOMBAT,-35.22159823,149.1960261
2023 Nov 20 01:24:00 PM,WALLABY,-35.34511796,149.1143216
2023 Nov 21 07:58:00 AM,WALLABY,-35.30267384,149.1487728
2023 Nov 21 08:42:00 AM,FOX,-35.33677423,149.0357365
2023 Nov 22 02:11:00 PM,DUCK,-35.31600076,149.1262407
2023 Nov 22 07:36:00 AM,BRUSHTAIL POSSUM,-35.33726644,149.0354456
2023 Nov 22 08:50:00 AM,EASTERN GREY KANGAROO,-35.32652614,149.1348672
2023 Nov 22 09:50:00 AM,WALLABY,-35.17451865,149.100023
2023 Nov 23 02:28:00 PM,WALLABY,-35.46073751,149.0805906
2023 Nov 23 08:39:00 AM,EASTERN GREY KANGAROO,-35.25466123,149.0932619
2023 Nov 23 11:16:00 PM,EASTERN GREY KANGAROO,-35.16953045,149.1001615
2023 Nov 24 01:29:00 PM,BRUSHTAIL POSSUM,-35.38926884,149.075537
2023 Nov 24 01:56:00 PM,BRUSHTAIL POSSUM,-35.21453761,149.0303659
2023 Nov 24 08:06:00 AM,EASTERN GREY KANGAROO,-35.19585779,149.1081603
2023 Nov 24 08:45:00 AM,RED NECKED WALLABY,-35.34173267,149.0666267
2023 Nov 24 10:41:00 AM,WOMBAT,-35.36947874,149.0313432
2023 Nov 26 11:01:00 AM,WOMBAT,-35.44388032,149.1017306
2023 Nov 26 12:29:00 PM,WOMBAT,-35.33508969,148.985692
2023 Nov 27 07:42:00 AM,WALLAROO,-35.20249438,149.1324904
2023 Nov 27 11:59:00 AM,WOMBAT,-35.54185669,149.1350408
2023 Nov 27 12:02:00 PM,WOMBAT,-35.5377126,149.1369596
2023 Nov 28 08:16:00 AM,RED NECKED WALLABY,-35.1839172,149.1468823
2023 Nov 28 09:29:00 AM,WOMBAT,-35.38052676,149.0933369
2023 Nov 28 12:40:00 PM,SWAN,-35.18019508,149.1281839
2023 Nov 29 03:29:00 PM,COCKATOO,-35.37076921,149.0935393
2023 Oct 02 08:17:00 AM,WALLAROO,-35.20024701,149.1319631
2023 Oct 02 09:07:00 AM,FOX,-35.30279389,149.0645996
2023 Oct 02 12:12:00 PM,RED NECKED WALLABY,-35.34314712,149.1633474
2023 Oct 03 01:24:00 PM,FOX,-35.21327573,149.1837932
2023 Oct 03 07:48:00 AM,EASTERN GREY KANGAROO,-35.48498175,149.1482654
2023 Oct 03 09:02:00 AM,WALLAROO,-35.44453542,149.1155696
2023 Oct 03 11:28:00 AM,EASTERN GREY KANGAROO,-35.2716083,149.0883617
2023 Oct 03 12:27:00 PM,EASTERN GREY KANGAROO,-35.26531391,149.0860381
2023 Oct 06 01:02:00 PM,FOX,-35.32721107,149.1227484
2023 Oct 06 01:49:00 PM,MAGPIES,-35.27369513,149.1446918
2023 Oct 06 07:29:00 AM,RED NECKED WALLABY,-35.30207879,149.0242946
2023 Oct 06 11:57:00 AM,BRUSHTAIL POSSUM,-35.22853268,149.100755
2023 Oct 08 02:07:00 PM,WOMBAT,-35.28009828,149.0859616
2023 Oct 08 06:18:00 PM,WALLAROO,-35.19711199,149.0218488
2023 Oct 08 07:12:00 AM,RED NECKED WALLABY,-35.25215263,149.0970805
2023 Oct 08 07:38:00 AM,WALLAROO,-35.34567326,149.1163338
2023 Oct 08 10:18:00 AM,WALLABY,-35.29373023,149.1418868
2023 Oct 09 08:14:00 AM,RED NECKED WALLABY,-35.29355014,149.1716441
2023 Oct 10 01:42:00 PM,MAGPIES,-35.4020688,149.1132253
2023 Oct 10 07:16:00 AM,EASTERN GREY KANGAROO,-35.26659857,149.0747746
2023 Oct 10 08:08:00 AM,FOX,-35.38912102,149.1268247
2023 Oct 10 12:08:00 PM,BRUSHTAIL POSSUM,-35.2216063,149.1444353
2023 Oct 11 03:14:00 PM,BROWN SNAKE,-35.41914112,149.0854928
2023 Oct 11 05:19:00 AM,WALLAROO,-35.26380362,149.0326754
2023 Oct 11 05:51:00 PM,FOX,-35.300358,149.175393
2023 Oct 11 06:04:00 PM,RED NECKED WALLABY,-35.21766696,149.195095
2023 Oct 11 10:21:00 AM,RED NECKED WALLABY,-35.40069634,149.0659654
2023 Oct 11 10:37:00 AM,EASTERN GREY KANGAROO,-35.29473909,149.0716891
2023 Oct 11 11:27:00 AM,COCKATOO,-35.28334845,149.1084639
2023 Oct 12 01:12:00 PM,DUCK,-35.46029079,149.0943014
2023 Oct 13 10:19:00 PM,WOMBAT,-35.26673399,149.0343015
2023 Oct 14 07:20:00 PM,WOMBAT,-35.37586498,149.0424272
2023 Oct 14 09:30:00 AM,WOMBAT,-35.37205395,149.041776
2023 Oct 15 09:09:00 AM,WOMBAT,-35.37528029,149.038687
2023 Oct 15 09:51:00 AM,WALLAROO,-35.35044721,149.1019119
2023 Oct 15 10:41:00 AM,RED NECKED WALLABY,-35.38260918,149.1697236
2023 Oct 16 01:09:00 PM,EASTERN GREY KANGAROO,-35.32139927,149.2156126
2023 Oct 16 06:41:00 PM,WOMBAT,-35.32907826,149.0426249
2023 Oct 16 10:56:00 AM,WALLABY,-35.22343054,149.1207847
2023 Oct 16 12:58:00 PM,WOMBAT,-35.34477581,149.1321308
2023 Oct 17 05:21:00 AM,EASTERN GREY KANGAROO,-35.20682036,149.1952918
2023 Oct 17 07:52:00 AM,WOMBAT,-35.26909148,149.0481155
2023 Oct 18 06:53:00 AM,EASTERN GREY KANGAROO,-35.19056723,149.0201005
2023 Oct 18 07:33:00 AM,EASTERN GREY KANGAROO,-35.27329087,149.0879222
2023 Oct 18 07:40:00 AM,WALLABY,-35.31625399,149.1456695
2023 Oct 18 09:36:00 AM,FOX,-35.1798503,149.0712669
2023 Oct 18 09:43:00 AM,WOMBAT,-35.1766863,149.0652146
2023 Oct 18 10:00:00 AM,BRUSHTAIL POSSUM,-35.23748691,149.0927821
2023 Oct 19 10:43:00 AM,EASTERN GREY KANGAROO,-35.25370362,149.0638459
2023 Oct 20 07:48:00 AM,EASTERN GREY KANGAROO,-35.35227317,149.1640819
2023 Oct 20 08:07:00 AM,WALLABY,-35.38862796,149.1285114
2023 Oct 20 08:53:00 AM,EASTERN GREY KANGAROO,-35.38359877,149.1165209
2023 Oct 21 06:10:00 AM,EASTERN GREY KANGAROO,-35.20668533,149.1956548
2023 Oct 22 08:18:00 PM,WOMBAT,-35.39807525,149.1524917
2023 Oct 22 08:39:00 AM,WALLABY,-35.21108009,149.0864924
2023 Oct 22 08:55:00 AM,BROWN SNAKE,-35.20431492,149.1054084
2023 Oct 23 07:12:00 AM,RED NECKED WALLABY,-35.32718477,149.0164896
2023 Oct 23 07:51:00 AM,EASTERN GREY KANGAROO,-35.34513875,149.0559391
2023 Oct 23 07:54:00 AM,EASTERN GREY KANGAROO,-35.30680987,149.0154539
2023 Oct 23 08:33:00 AM,BRUSHTAIL POSSUM,-35.26853263,149.1293458
2023 Oct 23 10:06:00 AM,RED NECKED WALLABY,-35.25708397,149.0899689
2023 Oct 23 10:08:00 AM,BRUSHTAIL POSSUM,-35.25135954,149.1061058
2023 Oct 24 09:10:00 AM,WALLABY,-35.24232104,149.0830293
2023 Oct 25 10:11:00 AM,EASTERN GREY KANGAROO,-35.34589405,149.1109832
2023 Oct 25 11:32:00 AM,BRUSHTAIL POSSUM,-35.39576963,149.0595678
2023 Oct 26 01:36:00 PM,EASTERN GREY KANGAROO,-35.20761777,149.0271961
2023 Oct 26 02:01:00 PM,EASTERN GREY KANGAROO,-35.16172834,149.0616138
2023 Oct 26 02:04:00 PM,EASTERN GREY KANGAROO,-35.16862014,149.0602205
2023 Oct 26 11:46:00 AM,RED NECKED WALLABY,-35.34347819,149.0357788
2023 Oct 26 12:05:00 PM,EASTERN GREY KANGAROO,-35.31798501,149.0674135
2023 Oct 26 12:55:00 PM,EASTERN GREY KANGAROO,-35.32732028,149.2269427
2023 Oct 27 01:20:00 PM,RED NECKED WALLABY,-35.37073374,149.0579076
2023 Oct 27 07:36:00 AM,FOX,-35.32354237,149.1829751
2023 Oct 27 09:43:00 AM,EASTERN GREY KANGAROO,-35.15980619,149.0616731
2023 Oct 27 10:01:00 AM,EASTERN GREY KANGAROO,-35.32145515,149.0633458
2023 Oct 28 01:01:00 PM,FOX,-35.22869273,149.043547
2023 Oct 28 01:44:00 AM,EASTERN GREY KANGAROO,-35.187954,149.07908
2023 Oct 28 02:21:00 PM,RED NECKED WALLABY,-35.3184433,149.0767056
2023 Oct 28 11:55:00 AM,PARROT,-35.34447311,149.1015457
2023 Oct 28 12:41:00 PM,EASTERN GREY KANGAROO,-35.22325273,149.1961578
2023 Oct 29 08:19:00 AM,EASTERN GREY KANGAROO,-35.22226654,149.1733436
2023 Oct 29 09:10:00 AM,RED NECKED WALLABY,-35.43717225,149.1029241
2023 Oct 30 01:56:00 PM,WALLABY,-35.33879938,149.0743139
2023 Oct 30 06:03:00 AM,RED NECKED WALLABY,-35.2602458,149.0963042
2023 Oct 30 08:25:00 AM,WALLABY,-35.23250952,149.0425004
2023 Oct 30 08:55:00 AM,WALLABY,-35.36784909,149.0617175
2023 Oct 31 04:38:00 PM,EASTERN GREY KANGAROO,-35.39487949,149.0569808
2023 Oct 31 08:45:00 AM,WALLABY,-35.24040536,149.1049564
2023 Oct 31 11:11:00 AM,WALLABY,-35.21528765,149.0451682
2023 Sep 01 02:36:00 PM,EASTERN GREY KANGAROO,-35.17040074,149.1167582
2023 Sep 01 11:25:00 AM,WOMBAT,-35.33583867,149.0052699
2023 Sep 02 08:03:00 AM,BRUSHTAIL POSSUM,-35.40941657,149.1350791
2023 Sep 02 11:03:00 AM,WOMBAT,-35.26275595,148.9336535
2023 Sep 03 08:13:00 AM,WALLABY,-35.30699608,149.0622491
2023 Sep 03 11:50:00 AM,EASTERN GREY KANGAROO,-35.40033823,149.1057957
2023 Sep 03 12:30:00 PM,WOMBAT,-35.41266703,149.1445575
2023 Sep 05 09:21:00 PM,WOMBAT,-35.32794185,149.0263993
2023 Sep 06 10:00:00 AM,WOMBAT,-35.26374523,149.0327015
2023 Sep 06 10:09:00 AM,WOMBAT,-35.49578629,149.1580953
2023 Sep 06 12:14:00 PM,WOMBAT,-35.5599202,149.1310686
2023 Sep 06 12:22:00 PM,EASTERN GREY KANGAROO,-35.52766437,149.1420391
2023 Sep 07 03:14:00 PM,WOMBAT,-35.17659259,149.0648679
2023 Sep 07 12:01:00 PM,EASTERN GREY KANGAROO,-35.3296316,149.1851774
2023 Sep 08 08:58:00 AM,EASTERN GREY KANGAROO,-35.26415087,149.1318869
2023 Sep 08 09:08:00 AM,BRUSHTAIL POSSUM,-35.25167731,149.1237946
2023 Sep 08 11:30:00 AM,WOMBAT,-35.32753172,149.0264317
2023 Sep 09 01:45:00 PM,BRUSHTAIL POSSUM,-35.36610452,149.1110968
2023 Sep 09 08:25:00 PM,WOMBAT,-35.32181409,149.0432297
2023 Sep 09 09:03:00 PM,EASTERN GREY KANGAROO,-35.39943612,149.1059092
2023 Sep 11 03:15:00 PM,RED NECKED WALLABY,-35.23628418,149.1159304
2023 Sep 11 03:25:00 PM,EASTERN GREY KANGAROO,-35.42589207,149.063025
2023 Sep 11 08:17:00 PM,EASTERN GREY KANGAROO,-35.50688399,149.06089
2023 Sep 12 01:50:00 PM,WOMBAT,-35.48986567,149.1496321
2023 Sep 12 02:22:00 PM,EASTERN GREY KANGAROO,-35.4388304,149.1270064
2023 Sep 12 04:49:00 PM,WOMBAT,-35.56150694,149.1315279
2023 Sep 12 08:18:00 AM,EASTERN GREY KANGAROO,-35.43916874,149.0888532
2023 Sep 12 08:59:00 AM,WOMBAT,-35.45606321,149.0879612
2023 Sep 12 09:03:00 AM,BRUSHTAIL POSSUM,-35.24471613,149.1398453
2023 Sep 12 09:32:00 AM,WOMBAT,-35.49544859,149.150568
2023 Sep 12 10:29:00 AM,EASTERN GREY KANGAROO,-35.57569758,149.1348051
2023 Sep 12 11:51:00 AM,EASTERN GREY KANGAROO,-35.44703633,149.130596
2023 Sep 13 11:19:00 AM,EASTERN GREY KANGAROO,-35.27146324,149.0567654
2023 Sep 14 09:15:00 AM,WALLABY,-35.27916986,149.1071269
2023 Sep 14 09:25:00 AM,WALLABY,-35.25955081,149.0930667
2023 Sep 15 06:30:00 AM,EASTERN GREY KANGAROO,-35.26034897,149.0997683
2023 Sep 15 09:54:00 AM,MAGPIES,-35.24576366,149.0576731
2023 Sep 15 12:09:00 PM,WOMBAT,-35.48855969,149.0914423
2023 Sep 16 01:22:00 PM,BRUSHTAIL POSSUM,-35.24969576,149.1182564
2023 Sep 16 03:49:00 PM,WALLABY,-35.34330127,149.1131146
2023 Sep 16 09:00:00 AM,MAGPIES,-35.35335073,149.0528623
2023 Sep 17 03:10:00 PM,WALLAROO,-35.37875801,149.0723409
2023 Sep 17 09:15:00 AM,WOMBAT,-35.31092497,149.0224795
2023 Sep 17 12:29:00 PM,BROWN SNAKE,-35.31783358,149.1978615
2023 Sep 18 08:18:00 AM,EASTERN GREY KANGAROO,-35.41856686,149.1443028
2023 Sep 18 09:44:00 AM,WOMBAT,-35.37821277,149.1830546
2023 Sep 19 02:35:00 PM,WOMBAT,-35.48918481,149.149793
2023 Sep 19 11:01:00 AM,BRUSHTAIL POSSUM,-35.27917326,149.1238355
2023 Sep 20 02:20:00 PM,WOMBAT,-35.49927239,149.0788687
2023 Sep 20 09:05:00 AM,BRUSHTAIL POSSUM,-35.33226587,149.0462747
2023 Sep 21 01:56:00 PM,BRUSHTAIL POSSUM,-35.25411375,149.1391309
2023 Sep 21 03:23:00 PM,WALLAROO,-35.44617207,149.1054856
2023 Sep 21 09:54:00 AM,WALLAROO,-35.39324603,149.0685385
2023 Sep 21 11:02:00 AM,WALLAROO,-35.26234266,149.031742
2023 Sep 22 02:50:00 PM,WOMBAT,-35.31045016,149.0225179
2023 Sep 23 01:15:00 PM,BRUSHTAIL POSSUM,-35.20232602,149.0498894
2023 Sep 23 09:51:00 AM,EASTERN GREY KANGAROO,-35.27517123,149.0873389
2023 Sep 24 08:19:00 AM,EASTERN GREY KANGAROO,-35.2896003,149.1826863
2023 Sep 25 01:42:00 PM,BRUSHTAIL POSSUM,-35.21268083,149.1097453
2023 Sep 25 09:50:00 AM,BRUSHTAIL POSSUM,-35.22302657,149.0607871
2023 Sep 26 03:24:00 PM,BRUSHTAIL POSSUM,-35.32163949,149.1332609
2023 Sep 26 04:11:00 PM,WOMBAT,-35.3593366,149.0340008
2023 Sep 26 07:46:00 PM,WALLAROO,-35.28427973,149.0862361
2023 Sep 26 09:32:00 PM,WOMBAT,-35.28774389,149.039602
2023 Sep 27 01:33:00 PM,WOMBAT,-35.26928609,148.9665051
2023 Sep 27 03:16:00 PM,WOMBAT,-35.26574492,148.9639533
2023 Sep 27 09:00:00 AM,BRUSHTAIL POSSUM,-35.33545329,149.0304739
2023 Sep 27 12:21:00 PM,BRUSHTAIL POSSUM,-35.33262386,149.047363
2023 Sep 28 01:06:00 PM,BROWN SNAKE,-35.3262919,149.0531952
2023 Sep 28 02:25:00 PM,BROWN SNAKE,-35.36356448,149.0740159
2023 Sep 28 07:25:00 AM,EASTERN GREY KANGAROO,-35.28247354,149.0877179
2023 Sep 28 10:35:00 AM,EASTERN GREY KANGAROO,-35.27391532,149.0877419
2023 Sep 28 11:46:00 AM,BRUSHTAIL POSSUM,-35.32934986,149.1254218
2023 Sep 29 08:35:00 AM,WOMBAT,-35.45287982,149.0841518
2023 Sep 29 08:47:00 AM,WALLABY,-35.21935353,149.0328723
2023 Sep 29 09:10:00 AM,EASTERN GREY KANGAROO,-35.17924177,149.0698512
2023 Sep 30 01:04:00 PM,EASTERN GREY KANGAROO,-35.36918285,149.0505276
2023 Sep 30 01:13:00 PM,BRUSHTAIL POSSUM,-35.38969665,149.0753744
